FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA
22MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,137,0,
22MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,5,212,
22MAR2021:00:00:00,41 a 50,F,Sputnik,Público,1,203,
22MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,5,5,
22MAR2021:00:00:00,41 a 50,M,Sinopharm,Público,27,0,
22MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,2,97,
22MAR2021:00:00:00,41 a 50,M,Sputnik,Público,2,104,
22MAR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,2,1,
22MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,0,1,
22MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,112,0,
22MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,3,133,
22MAR2021:00:00:00,51 a 60,F,Sputnik,Público,157,221,
22MAR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,8,0,
22MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,20,0,
22MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,1,39,
22MAR2021:00:00:00,51 a 60,M,Sputnik,Público,46,113,
22MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,14,26,
22MAR2021:00:00:00,61 a 70,F,Sputnik,Público,1220,155,
22MAR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,13,2,
22MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,19,27,
22MAR2021:00:00:00,61 a 70,M,Sputnik,Público,446,70,
22MAR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,7,0,
22MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,83,5,
22MAR2021:00:00:00,71 a 80,F,Sputnik,Público,530,58,
22MAR2021:00:00:00,71 a 80,F,Sputnik,Público nacional,3,0,
22MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,104,5,
22MAR2021:00:00:00,71 a 80,M,Sputnik,Público,328,32,
22MAR2021:00:00:00,81 a 90,F,Sputnik,Privado,88,0,
22MAR2021:00:00:00,81 a 90,F,Sputnik,Público,26,4,
22MAR2021:00:00:00,81 a 90,M,Sputnik,Privado,49,0,
22MAR2021:00:00:00,81 a 90,M,Sputnik,Público,19,5,
22MAR2021:00:00:00,91 o mas,F,Sputnik,Privado,21,0,
22MAR2021:00:00:00,91 o mas,F,Sputnik,Público,3,0,
22MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,1,0,
22MAR2021:00:00:00,91 o mas,M,Sputnik,Privado,11,0,
23MAR2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,0,
23MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,59,0,
23MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,0,104,
23MAR2021:00:00:00,30 o menos,F,Sputnik,Público,2,99,
23MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,11,0,
23MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,0,60,
23MAR2021:00:00:00,30 o menos,M,Sputnik,Público,3,42,
23MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,98,0,
23MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,0,250,
23MAR2021:00:00:00,31 a 40,F,Sputnik,Público,3,214,
23MAR2021:00:00:00,31 a 40,M,Sinopharm,Público,24,0,
23MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,1,117,
23MAR2021:00:00:00,31 a 40,M,Sputnik,Público,1,110,
23MAR2021:00:00:00,41 a 50,F,AstraZeneca,Público,0,1,
23MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,119,0,
23MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,8,176,
23MAR2021:00:00:00,41 a 50,F,Sputnik,Público,2,215,
23MAR2021:00:00:00,41 a 50,M,Sinopharm,Público,19,0,
23MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,1,95,
23MAR2021:00:00:00,41 a 50,M,Sputnik,Público,2,92,
23MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,70,0,
23MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,2,101,
23MAR2021:00:00:00,51 a 60,F,Sputnik,Público,106,170,
23MAR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,4,0,
23MAR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,1,
23MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,11,0,
23MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,0,49,
23MAR2021:00:00:00,51 a 60,M,Sputnik,Público,57,78,
23MAR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,6,1,
23MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,1,0,
23MAR2021:00:00:00,61 a 70,F,Sinopharm,Público,1,0,
23MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,0,26,
23MAR2021:00:00:00,61 a 70,F,Sputnik,Público,688,147,
23MAR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,8,0,
23MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,0,19,
23MAR2021:00:00:00,61 a 70,M,Sputnik,Público,302,76,
23MAR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,7,0,
23MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,1,0,
23MAR2021:00:00:00,71 a 80,F,Sinopharm,Público,1,0,
23MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,80,3,
23MAR2021:00:00:00,71 a 80,F,Sputnik,Público,593,54,
23MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,38,8,
23MAR2021:00:00:00,71 a 80,M,Sputnik,Público,343,58,
23MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,14,0,
23MAR2021:00:00:00,81 a 90,F,Sputnik,Privado,184,0,
23MAR2021:00:00:00,81 a 90,F,Sputnik,Público,2483,9,
23MAR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,2,0,
23MAR2021:00:00:00,81 a 90,M,Sputnik,Privado,82,0,
23MAR2021:00:00:00,81 a 90,M,Sputnik,Público,1047,20,
23MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,12,0,
23MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,2,0,
23MAR2021:00:00:00,91 o mas,F,Sputnik,Privado,60,0,
23MAR2021:00:00:00,91 o mas,F,Sputnik,Público,687,0,
23MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,5,0,
23MAR2021:00:00:00,91 o mas,M,Sputnik,Privado,17,0,
23MAR2021:00:00:00,91 o mas,M,Sputnik,Público,177,0,
24MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,5,0,
24MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,0,11,
24MAR2021:00:00:00,30 o menos,F,Sputnik,Público,0,1,
24MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,1,0,
24MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,0,3,
24MAR2021:00:00:00,30 o menos,M,Sputnik,Público,1,0,
24MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,5,0,
24MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,1,15,
24MAR2021:00:00:00,31 a 40,F,Sputnik,Público,1,4,
24MAR2021:00:00:00,31 a 40,M,Sinopharm,Público,4,0,
24MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,0,7,
24MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,8,0,
24MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,0,11,
24MAR2021:00:00:00,41 a 50,F,Sputnik,Público,1,3,
24MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,2,
24MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,1,6,
24MAR2021:00:00:00,41 a 50,M,Sputnik,Público,0,2,
24MAR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,1,
24MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,11,0,
24MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,0,4,
24MAR2021:00:00:00,51 a 60,F,Sputnik,Público,40,6,
24MAR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,1,
24MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,2,0,
24MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,0,3,
24MAR2021:00:00:00,51 a 60,M,Sputnik,Público,30,2,
24MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,0,2,
24MAR2021:00:00:00,61 a 70,F,Sputnik,Público,457,105,
24MAR2021:00:00:00,61 a 70,M,Sputnik,Público,197,40,
24MAR2021:00:00:00,71 a 80,F,Sputnik,Público,620,31,
24MAR2021:00:00:00,71 a 80,M,Sputnik,Público,321,22,
24MAR2021:00:00:00,81 a 90,F,Sputnik,Público,2243,3,
24MAR2021:00:00:00,81 a 90,M,Sputnik,Público,1043,4,
29MAR2021:00:00:00,31 a 40,F,Sputnik,Público,893,96,
29MAR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,1,6,
29MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,0,48,
29MAR2021:00:00:00,31 a 40,M,Sputnik,Público,325,40,
29MAR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,5,
29MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,1,0,
29MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,0,48,
29MAR2021:00:00:00,41 a 50,F,Sputnik,Público,761,75,
29MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,5,
29MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,0,25,
29MAR2021:00:00:00,41 a 50,M,Sputnik,Público,275,40,
29MAR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,2,5,
29MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,7,0,
29MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,0,31,
29MAR2021:00:00:00,51 a 60,F,Sputnik,Público,591,95,
29MAR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,6,
29MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,4,0,
29MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,0,19,
29MAR2021:00:00:00,51 a 60,M,Sputnik,Público,210,42,
29MAR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,1,
29MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,31,0,
29MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,0,22,
29MAR2021:00:00:00,61 a 70,F,Sputnik,Público,156,71,
29MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,14,0,
29MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,0,30,
29MAR2021:00:00:00,61 a 70,M,Sputnik,Público,63,40,
29MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,2,0,
29MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,84,0,
29MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,19,4,
29MAR2021:00:00:00,71 a 80,F,Sputnik,Público,265,5,
29MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,2,0,
29MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,45,0,
29MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,14,7,
29MAR2021:00:00:00,71 a 80,M,Sputnik,Público,156,5,
29MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,12,0,
29MAR2021:00:00:00,81 a 90,F,AstraZeneca,Público,236,0,
29MAR2021:00:00:00,81 a 90,F,Sputnik,Privado,180,0,
29MAR2021:00:00:00,81 a 90,F,Sputnik,Público,945,1,
29MAR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,7,0,
29MAR2021:00:00:00,81 a 90,M,AstraZeneca,Público,54,0,
29MAR2021:00:00:00,81 a 90,M,Sputnik,Privado,75,0,
29MAR2021:00:00:00,81 a 90,M,Sputnik,Público,406,2,
29MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,19,0,
29MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,181,0,
29MAR2021:00:00:00,91 o mas,F,Sputnik,Privado,42,0,
29MAR2021:00:00:00,91 o mas,F,Sputnik,Público,220,0,
29MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,6,0,
29MAR2021:00:00:00,91 o mas,M,AstraZeneca,Público,22,0,
29MAR2021:00:00:00,91 o mas,M,Sputnik,Privado,13,0,
29MAR2021:00:00:00,91 o mas,M,Sputnik,Público,71,0,
30MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,0,32,
30MAR2021:00:00:00,30 o menos,F,Sputnik,Público,187,68,
30MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,0,25,
30MAR2021:00:00:00,30 o menos,M,Sputnik,Público,64,24,
30MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,0,75,
30MAR2021:00:00:00,31 a 40,F,Sputnik,Público,439,133,
30MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,0,34,
30MAR2021:00:00:00,31 a 40,M,Sputnik,Público,156,53,
30MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,0,62,
30MAR2021:00:00:00,41 a 50,F,Sputnik,Público,364,104,
30MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,0,34,
30MAR2021:00:00:00,41 a 50,M,Sputnik,Público,148,39,
30MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,4,0,
30MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,0,36,
30MAR2021:00:00:00,51 a 60,F,Sputnik,Público,2211,116,
30MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,3,0,
30MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,1,17,
30MAR2021:00:00:00,51 a 60,M,Sputnik,Público,978,52,
30MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,36,0,
30MAR2021:00:00:00,61 a 70,F,Sinopharm,Público,1,0,
30MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,1,9,
30MAR2021:00:00:00,61 a 70,F,Sputnik,Público,1072,106,
30MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,23,0,
30MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,0,7,
30MAR2021:00:00:00,61 a 70,M,Sputnik,Público,641,93,
30MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,9,0,
30MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,110,0,
30MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,37,1,
30MAR2021:00:00:00,71 a 80,F,Sputnik,Público,491,40,
30MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,6,0,
30MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,29,0,
30MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,16,0,
30MAR2021:00:00:00,71 a 80,M,Sputnik,Público,276,35,
30MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,24,0,
17APR2021:00:00:00,81 a 90,M,Sputnik,Público,1,0,
17APR2021:00:00:00,91 o mas,F,Sputnik,Privado,4,0,
17APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,4,0,
17APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,2,0,
17APR2021:00:00:00,81 a 90,F,Sinopharm,Privado,2,0,
17APR2021:00:00:00,81 a 90,M,Sinopharm,Privado,1,0,
18APR2021:00:00:00,30 o menos,F,Sinopharm,Público,6,0,
18APR2021:00:00:00,30 o menos,M,Sinopharm,Público,16,0,
18APR2021:00:00:00,31 a 40,F,Sinopharm,Público,16,0,
18APR2021:00:00:00,31 a 40,M,Sinopharm,Público,22,0,
18APR2021:00:00:00,41 a 50,F,Sinopharm,Público,33,0,
18APR2021:00:00:00,41 a 50,M,Sinopharm,Público,29,0,
18APR2021:00:00:00,51 a 60,F,Sinopharm,Público,29,0,
18APR2021:00:00:00,51 a 60,M,Sinopharm,Público,43,0,
18APR2021:00:00:00,61 a 70,F,Sinopharm,Público,16,0,
18APR2021:00:00:00,61 a 70,M,Sinopharm,Público,9,0,
18APR2021:00:00:00,71 a 80,F,Sinopharm,Público,10,0,
18APR2021:00:00:00,71 a 80,F,Sputnik,Privado,4,0,
18APR2021:00:00:00,71 a 80,M,Sinopharm,Público,11,0,
18APR2021:00:00:00,71 a 80,M,Sputnik,Privado,3,0,
18APR2021:00:00:00,81 a 90,F,Sinopharm,Público,28,0,
18APR2021:00:00:00,81 a 90,M,Sinopharm,Público,9,0,
18APR2021:00:00:00,91 o mas,F,Sinopharm,Público,14,0,
18APR2021:00:00:00,91 o mas,M,Sinopharm,Público,4,0,
13APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,0,
13APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,
16APR2021:00:00:00,30 o menos,M,Sputnik,Privado,14,0,
16APR2021:00:00:00,31 a 40,F,Sputnik,Privado,10,0,
16APR2021:00:00:00,31 a 40,M,Sputnik,Privado,9,0,
04MAR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,0,
10APR2021:00:00:00,30 o menos,F,Sputnik,Público,1,97,
10APR2021:00:00:00,30 o menos,M,Sputnik,Público,1,36,
10APR2021:00:00:00,31 a 40,F,Sputnik,Público,2,128,
10APR2021:00:00:00,31 a 40,M,Sputnik,Público,0,53,
10APR2021:00:00:00,41 a 50,F,Sputnik,Público,0,106,
10APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,1,0,
10APR2021:00:00:00,41 a 50,M,Sputnik,Público,0,63,
10APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,4,0,
10APR2021:00:00:00,51 a 60,F,Sputnik,Público,1,108,
